,proba
17649,0.0017625366
17650,0.00037133633
17651,0.00043507986
17652,0.0023583737
17653,0.00046901786
17654,0.0005162157
17655,0.00045885486
17656,0.00040761018
17657,0.0015389014
17658,0.0013702519
17659,0.4631403
17660,0.0010768702
17661,0.00051173096
17662,0.0005138341
17663,0.00070340774
17664,0.00044785687
17665,0.00034050108
17666,0.0004278499
17667,0.00075936416
17668,0.0008024485
17669,0.013460251
17670,0.0005034758
17671,0.00047153677
17672,0.0007386532
17673,0.00048596002
17674,0.0010828697
17675,0.00034069715
17676,0.001250938
17677,0.00033085665
17678,0.0009718596
17679,0.00042025466
17680,0.00032894567
17681,0.0004986793
17682,0.00037618555
17683,0.00036818918
17684,0.00042541776
17685,0.0006132027
17686,0.0033984971
17687,0.00034373061
17688,0.00033801948
17689,0.074873015
17690,0.0003795623
17691,0.0006728554
17692,0.0003520896
17693,0.00049303006
17694,0.13328588
17695,0.00040429743
17696,0.0070330175
17697,0.00085146324
17698,0.0006281123
17699,0.008014009
17700,0.0003827608
17701,0.00034644463
17702,0.001058128
17703,0.00033607968
17704,0.046813406
17705,0.00041124885
17706,0.0020300022
17707,0.00033308793
17708,0.007838095
17709,0.20054321
17710,0.0017451039
17711,0.0006863853
17712,0.08011661
17713,0.0004448996
17714,0.00037475437
17715,0.0005274313
17716,0.001088423
17717,0.002698484
17718,0.0007614159
17719,0.0014617044
17720,0.0005778485
17721,0.00069659983
17722,0.45501202
17723,0.0018553121
17724,0.0003717327
17725,0.0014240731
17726,0.030706864
17727,0.0016214333
17728,0.00067055365
17729,0.0031232466
17730,0.0003559136
17731,0.00040867986
17732,0.001303734
17733,0.00051430275
17734,0.86859834
17735,0.0016101577
17736,0.00059124664
17737,0.0004229094
17738,0.004495964
17739,0.0006061789
17740,0.00075835
17741,0.00047090315
17742,0.00046855345
17743,0.00038410822
17744,0.00050670595
17745,0.0005916775
17746,0.0004776409
17747,0.015611878
17748,0.004296271
17749,0.00039020344
17750,0.017297968
17751,0.11154939
17752,0.0033124369
17753,0.061076842
17754,0.00035975283
17755,0.0050100195
17756,0.2768765
17757,0.0015933535
17758,0.00032224943
17759,0.010560355
17760,0.0004996004
17761,0.00091026805
17762,0.0004617121
17763,0.00046395697
17764,0.000453735
17765,0.000368432
17766,0.0003743171
17767,0.0011781632
17768,0.0005024694
17769,0.00035622093
17770,0.0005848001
17771,0.0005818244
17772,0.00033093878
17773,0.00038043235
17774,0.00036976906
17775,0.00042415145
17776,0.0009974802
17777,0.0003701583
17778,0.0004024321
17779,0.0003662889
17780,0.0007234234
17781,0.0005224171
17782,0.0009394448
17783,0.07842112
17784,0.0033363248
17785,0.06839304
17786,0.00046306965
17787,0.00034851895
17788,0.6444733
17789,0.00040974206
17790,0.00038630137
17791,0.0012678378
17792,0.020314872
17793,0.00033351965
17794,0.0007254492
17795,0.00032620964
17796,0.0004020988
17797,0.00038536644
17798,0.00043858815
17799,0.00048122773
17800,0.00049434457
17801,0.00034379656
17802,0.00042542815
17803,0.00042162059
17804,0.00037916767
17805,0.004828903
17806,0.20404723
17807,0.09656242
17808,0.580788
17809,0.0021952062
17810,0.0018313188
17811,0.0057826405
17812,0.0003995314
17813,0.0009005771
17814,0.002527026
17815,0.005663563
17816,0.00044509434
17817,0.00044987365
17818,0.06407945
17819,0.011538234
17820,0.0043551335
17821,0.00053877564
17822,0.00038592692
17823,0.0003906653
17824,0.00033212808
17825,0.00040977728
17826,0.00035889604
17827,0.0006524901
17828,0.009020502
17829,0.001697818
17830,0.0003472616
17831,0.004923276
17832,0.00056839845
17833,0.0007663233
17834,0.0004296627
17835,0.011435116
17836,0.00072106946
17837,0.0009479438
17838,0.00035621464
17839,0.0003304479
17840,0.000833988
17841,0.0010422335
17842,0.00040366137
17843,0.00033268717
17844,0.0008017359
17845,0.0069274604
17846,0.00050208566
17847,0.00062102464
17848,0.00039743696
17849,0.013472547
17850,0.00097148697
17851,0.011864774
17852,0.0011292407
17853,0.00031492338
17854,0.00049610704
17855,0.0008358081
17856,0.0075437324
17857,0.000595675
17858,0.00078400655
17859,0.0009789967
17860,0.0013713307
17861,0.00039191838
17862,0.120025836
17863,0.00036407035
17864,0.005066303
17865,0.0022934955
17866,0.0066600167
17867,0.00035061484
17868,0.0003645842
17869,0.0008414124
17870,0.00040895864
17871,0.00038283286
17872,0.00051522686
17873,0.00060328824
17874,0.0020508438
17875,0.00057269906
17876,0.0004852525
17877,0.0006136516
17878,0.0004079035
17879,0.00040623485
17880,0.00040128655
17881,0.0007628425
17882,0.0005718443
17883,0.0011852264
17884,0.00037098952
17885,0.0007857495
17886,0.0009627381
17887,0.00043583
17888,0.0053098737
17889,0.0006224845
17890,0.0003649211
17891,0.00031978398
17892,0.0051631946
17893,0.00089203566
17894,0.00035429286
17895,0.8300473
17896,0.00043317032
17897,0.06262012
17898,0.0023747804
17899,0.004929928
17900,0.0013234485
17901,0.00045046076
17902,0.00035062985
17903,0.00039385812
17904,0.00063111895
17905,0.029775664
17906,0.0003607489
17907,0.0006467374
17908,0.00047793175
17909,0.58111537
17910,0.0004320032
17911,0.00039291065
17912,0.0003640907
17913,0.0016676302
17914,0.00047061313
17915,0.00036910636
17916,0.000492467
17917,0.00037881685
17918,0.00067774806
17919,0.00067835394
17920,0.00045476313
17921,0.00073309615
17922,0.0006855188
17923,0.00041189446
17924,0.0007661797
17925,0.00050130114
17926,0.0005585551
17927,0.044563282
17928,0.000795691
17929,0.0047832574
17930,0.0005068113
17931,0.006854149
17932,0.00052773894
17933,0.00037524878
17934,0.00036925427
17935,0.011992352
17936,0.00062530575
17937,0.00035211837
17938,0.0003446111
17939,0.0004563691
17940,0.6484324
17941,0.0003169903
17942,0.8673383
17943,0.00037655295
17944,0.00035343046
17945,0.00043046442
17946,0.0041719745
17947,0.003226896
17948,0.0005185966
17949,0.1256774
17950,0.012729071
17951,0.0005681828
17952,0.00045193656
17953,0.00043038366
17954,0.0004973988
17955,0.00032524404
17956,0.017735932
17957,0.00037364184
17958,0.00046032327
17959,0.00038916603
17960,0.6134857
17961,0.00049983023
17962,0.00043636296
17963,0.1708572
17964,0.1893523
17965,0.00238909
17966,0.00031945648
17967,0.0007510086
17968,0.000448644
17969,0.0008782764
17970,0.00053001416
17971,0.17401628
17972,0.00043908405
17973,0.0004726785
17974,0.0017690791
17975,0.0003654046
17976,0.010977266
17977,0.00044908834
17978,0.00055679644
17979,0.00047421706
17980,0.0010844284
17981,0.00097020034
17982,0.0004426157
17983,0.000425507
17984,0.0012588451
17985,0.8977081
17986,0.043546442
17987,0.00043296855
17988,0.0005611215
17989,0.00064376864
17990,0.0017867575
17991,0.0004132501
17992,0.05096189
17993,0.0007916298
17994,0.0005132823
17995,0.00068728224
17996,0.00031388376
17997,0.04928743
17998,0.0007289316
17999,0.0007057729
18000,0.00040483783
18001,0.00044964664
18002,0.00037182326
18003,0.00036334642
18004,0.0003554868
18005,0.00083034474
18006,0.0008674264
18007,0.00078995724
18008,0.11128056
18009,0.8549447
18010,0.008762994
18011,0.0005884266
18012,0.00045732688
18013,0.0061564217
18014,0.0028451118
18015,0.00035749166
18016,0.0023303225
18017,0.00046756188
18018,0.033297323
18019,0.0008080838
18020,0.000861718
18021,0.0010469687
18022,0.0003486012
18023,0.0005939485
18024,0.0012899247
18025,0.0005571953
18026,0.0028153465
18027,0.0023102867
18028,0.0023568294
18029,0.0004759365
18030,0.067577794
18031,0.00038620865
18032,0.0005857463
18033,0.001698223
18034,0.00032132625
18035,0.00058081636
18036,0.0003744793
18037,0.0006925983
18038,0.00036580084
18039,0.0004997352
18040,0.00031195578
18041,0.002280248
18042,0.00087773346
18043,0.00066252623
18044,0.00070513954
18045,0.0007083273
18046,0.0037955474
18047,0.00044532755
18048,0.0005445083
18049,0.0007307383
18050,0.0005496163
18051,0.0005186823
18052,0.00045718934
18053,0.0006279252
18054,0.0005069877
18055,0.00052165624
18056,0.00043241718
18057,0.0004235083
18058,0.0039652004
18059,0.004808674
18060,0.00048564764
18061,0.00075945846
18062,0.00034103234
18063,0.00039417009
18064,0.0032834522
18065,0.0005236448
18066,0.00042177783
18067,0.00037974468
18068,0.00049839466
18069,0.00044148494
18070,0.011692529
18071,0.0003717439
18072,0.00048649992
18073,0.1322722
18074,0.0011935668
18075,0.000355273
18076,0.0006712015
18077,0.00057210244
18078,0.0004412067
18079,0.0018650455
18080,0.00031613722
18081,0.11094835
18082,0.00048063806
18083,0.00031749022
18084,0.0009052772
18085,0.00071722164
18086,0.0008463043
18087,0.002635519
18088,0.00047564568
18089,0.00034367174
18090,0.0004195717
18091,0.00037501223
18092,0.00032081464
18093,0.000639868
18094,0.0004154179
18095,0.00033020112
18096,0.00032697432
18097,0.0008596646
18098,0.0049718367
18099,0.00042789266
18100,0.00042734243
18101,0.0004759968
18102,0.37940234
18103,0.000643466
18104,0.8614729
18105,0.00034821327
18106,0.07991388
18107,0.0003530583
18108,0.00059905654
18109,0.0004488606
18110,0.00056239177
18111,0.00038448267
18112,0.0003548782
18113,0.0004346727
18114,0.000466056
18115,0.0006846154
18116,0.0013371527
18117,0.00034873586
18118,0.044811763
18119,0.0030620452
18120,0.012067535
18121,0.00066087744
18122,0.00052240846
18123,0.00037380424
18124,0.00043074827
18125,0.0011775236
18126,0.00041013135
18127,0.00057389
18128,0.00031915822
18129,0.0024298956
18130,0.0004365774
18131,0.00038441262
18132,0.0007962158
18133,0.0006705108
18134,0.00039585185
18135,0.0006169699
18136,0.0004939987
18137,0.00064427697
18138,0.012061505
18139,0.0003510664
18140,0.6903985
18141,0.08371192
18142,0.00031605997
18143,0.001857028
18144,0.00054931844
18145,0.00035178405
18146,0.0004067754
18147,0.000680891
18148,0.000332559
18149,0.0044263657
18150,0.3573266
18151,0.00051449484
18152,0.024596814
18153,0.0022963537
18154,0.00039227953
18155,0.0003631364
18156,0.013104612
18157,0.0008001212
18158,0.00058003626
18159,0.00051305315
18160,0.00037699656
18161,0.00096516113
18162,0.36489552
18163,0.001168452
18164,0.00033562141
18165,0.00045879427
18166,0.00054322445
18167,0.00045383495
18168,0.013360096
18169,0.00035365307
18170,0.00039664772
18171,0.00034666373
18172,0.00037154084
18173,0.00046323932
18174,0.32064146
18175,0.0009962798
18176,0.00044156564
18177,0.0004247815
18178,0.00034999533
18179,0.00031464532
18180,0.0009717882
18181,0.0014814886
18182,0.00044682613
18183,0.00080338493
18184,0.0005654408
18185,0.0003656926
18186,0.0009940715
18187,0.0004247303
18188,0.0032660407
18189,0.00049095444
18190,0.0003201894
18191,0.00046617808
18192,0.00044910455
18193,0.0003270928
18194,0.00039092725
18195,0.00041522575
18196,0.0005704538
18197,0.00043735647
18198,0.0005219657
18199,0.00034674065
18200,0.00055644626
18201,0.37112266
18202,0.00076698244
18203,0.71721923
18204,0.007755342
18205,0.00031160464
18206,0.0010272391
18207,0.00055537216
18208,0.00038490345
18209,0.00042389234
18210,0.0006196925
18211,0.00053079316
18212,0.0029963474
18213,0.0021082168
18214,0.0005291625
18215,0.00046455962
18216,0.0005358889
18217,0.00055366656
18218,0.0013050596
18219,0.0004491903
18220,0.00036979895
18221,0.0028041033
18222,0.0007080339
18223,0.010418391
18224,0.00036132956
18225,0.0011471965
18226,0.0024882918
18227,0.00043489985
18228,0.000325774
18229,0.0010336138
18230,0.0007833707
18231,0.005233305
18232,0.0005295408
18233,0.000591081
18234,0.0005258423
18235,0.00060955045
18236,0.0003587943
18237,0.0005423628
18238,0.00034555997
18239,0.00033987782
18240,0.06444033
18241,0.013648031
18242,0.00072377536
18243,0.0003914934
18244,0.016134853
18245,0.00034122326
18246,0.00045019115
18247,0.0012753522
18248,0.0017384796
18249,0.0003718469
18250,0.00033565937
18251,0.0003834799
18252,0.0004994767
18253,0.00046180203
18254,0.00053359906
18255,0.00043201627
18256,0.00073147233
18257,0.0012122757
18258,0.00037649187
18259,0.0014009208
18260,0.00063332927
18261,0.11007818
18262,0.0006872703
18263,0.00088387297
18264,0.014759988
18265,0.00051236403
18266,0.0015347926
18267,0.0003580135
18268,0.0004241794
18269,0.00056881516
18270,0.00041457935
18271,0.0036909902
18272,0.002224268
18273,0.00087579305
18274,0.0003631285
18275,0.0004655575
18276,0.026782965
18277,0.00037917186
18278,0.00040480396
18279,0.0005040319
18280,0.00043728482
18281,0.00040394953
18282,0.00035870695
18283,0.00032542582
18284,0.00062582205
18285,0.00087770075
18286,0.00081253675
18287,0.0005767433
18288,0.0005844127
18289,0.0004912953
18290,0.00069239014
18291,0.00041322334
18292,0.0004984442
18293,0.001260819
18294,0.00035891763
18295,0.00032278855
18296,0.0009865707
18297,0.000366432
18298,0.003940015
18299,0.1558503
18300,0.6429416
18301,0.00045606913
18302,0.009818702
18303,0.00040921
18304,0.00043530558
18305,0.00046424862
18306,0.0019080834
18307,0.00040091705
18308,0.011432836
18309,0.8612917
18310,0.004933334
18311,0.058791034
18312,0.0004847204
18313,0.0003658967
18314,0.0026774812
18315,0.0093435915
18316,0.0005124676
18317,0.6380454
18318,0.00046349497
18319,0.06733899
18320,0.0003710143
18321,0.0004687876
18322,0.00041466765
18323,0.00032986258
18324,0.00040190743
18325,0.00047987807
18326,0.0006114751
18327,0.00036783126
18328,0.0025559894
18329,0.0035351105
18330,0.00037370255
18331,0.00033413194
18332,0.0007105953
18333,0.060742725
18334,0.0003977068
18335,0.0019764975
18336,0.0003296943
18337,0.00041538858
18338,0.0059100366
18339,0.0010700629
18340,0.0004679481
18341,0.00041178032
18342,0.00042939992
18343,0.00033330597
18344,0.0004133007
18345,0.0004551154
18346,0.00033005953
18347,0.0003565509
18348,0.00060343125
18349,0.0005264094
18350,0.0011979417
18351,0.00064932974
18352,0.0047496282
18353,0.0009092285
18354,0.24831966
18355,0.0038841285
18356,0.001123724
18357,0.37736788
18358,0.0043814247
18359,0.05663673
18360,0.0004301273
18361,0.35619408
18362,0.036375705
18363,0.0004348411
18364,0.00043617949
18365,0.0005213364
18366,0.0004408353
18367,0.0006512649
18368,0.0010868318
18369,0.0008254973
18370,0.0010803172
18371,0.0009857677
18372,0.0006511947
18373,0.00037197742
18374,0.0003933597
18375,0.00055622635
18376,0.0005240877
18377,0.0008001295
18378,0.00033615192
18379,0.000606127
18380,0.012593074
18381,0.00046281112
18382,0.0005652826
18383,0.0004515328
18384,0.022693919
18385,0.00047131334
18386,0.00036651228
18387,0.0032983418
18388,0.0068530766
18389,0.00039406912
18390,0.0003684608
18391,0.0012768314
18392,0.00055327575
18393,0.00041146312
18394,0.0027585686
18395,0.0004911732
18396,0.00030985224
18397,0.00042324845
18398,0.00035575876
18399,0.00032814007
18400,0.00039507385
18401,0.00076423114
18402,0.004234402
18403,0.0012781
18404,0.0005126685
18405,0.00046225725
18406,0.0003917176
18407,0.00059566257
18408,0.00081479957
18409,0.0017385945
18410,0.0004952763
18411,0.20422515
18412,0.0006447323
18413,0.0003571675
18414,0.0011185909
18415,0.0003661777
18416,0.0005192634
18417,0.00037303398
18418,0.00053161406
18419,0.00038691054
18420,0.0006061114
18421,0.00038358674
18422,0.52524173
18423,0.0005627376
18424,0.00033754946
18425,0.0009537813
18426,0.00057624903
18427,0.0007658795
18428,0.00040694218
18429,0.8694585
18430,0.0006468828
18431,0.00038917531
18432,0.00043945704
18433,0.8699176
18434,0.007872562
18435,0.00049792696
18436,0.0003680735
18437,0.0016106397
18438,0.0029909678
18439,0.0003266513
18440,0.37964505
18441,0.00064793316
18442,0.00038302466
18443,0.00042710113
18444,0.46498555
18445,0.00079426897
18446,0.00033623874
18447,0.0003446768
18448,0.0010510522
18449,0.13386795
18450,0.0004405913
18451,0.00044199996
18452,0.00059995835
18453,0.000801205
18454,0.0009609073
18455,0.0013326723
18456,0.00050364423
18457,0.0031404695
18458,0.001441001
18459,0.00053861376
18460,0.0004461334
18461,0.00036046474
18462,0.0006113787
18463,0.00032452433
18464,0.0006754941
18465,0.00040522445
18466,0.03561541
18467,0.0013152822
18468,0.00033459958
18469,0.0017694908
18470,0.00035824403
18471,0.00048658857
18472,0.00041931184
18473,0.0013407028
18474,0.0003169223
18475,0.0005395893
18476,0.0006922691
18477,0.0005148362
18478,0.0007913119
18479,0.00054688775
18480,0.0003450589
18481,0.0057213777
18482,0.00097287167
18483,0.0005902939
18484,0.00053339393
18485,0.00038379437
18486,0.00041576911
18487,0.00053921726
18488,0.0003938525
18489,0.00040806347
18490,0.00084771524
18491,0.00037469738
18492,0.0003557555
18493,0.001125191
18494,0.00042573983
18495,0.067844674
18496,0.00046713225
18497,0.0004306784
18498,0.013142909
18499,0.0004799682
18500,0.00050917023
18501,0.0005593405
18502,0.3882298
18503,0.00097274093
18504,0.00045747115
18505,0.0003524791
18506,0.0007275866
18507,0.0004454131
18508,0.0009081047
18509,0.0011735017
18510,0.008145338
18511,0.00038601988
18512,0.001820491
18513,0.0010588934
18514,0.0016107259
18515,0.65426064
18516,0.895625
18517,0.00072718394
18518,0.0003778239
18519,0.03223654
18520,0.0012977994
18521,0.00919006
18522,0.28158802
18523,0.000508605
18524,0.00039793146
18525,0.49694824
18526,0.0025764166
18527,0.00036618146
18528,0.00034731856
18529,0.00046971889
18530,0.00033411838
18531,0.008506798
18532,0.0005405149
18533,0.00079098006
18534,0.00038807327
18535,0.40390882
18536,0.00051921717
18537,0.0003660142
18538,0.0040022964
18539,0.00037460303
18540,0.23439129
18541,0.89108384
18542,0.00054843666
18543,0.00067483867
18544,0.00061087665
18545,0.00038314256
18546,0.00036164353
18547,0.0005760673
18548,0.00036346723
18549,0.00045732447
18550,0.00048894587
18551,0.0005227184
18552,0.00043109906
18553,0.0022807352
18554,0.0005798472
18555,0.0011259525
18556,0.00036262284
18557,0.045233447
18558,0.11102778
18559,0.00032928569
18560,0.008638399
18561,0.0035592914
18562,0.00069629436
18563,0.000916472
18564,0.00047462643
18565,0.00047635328
18566,0.000561075
18567,0.0007682713
18568,0.00045657266
18569,0.00035452883
18570,0.0057713417
18571,0.0009352962
18572,0.00040540914
18573,0.0005251954
18574,0.00035708153
18575,0.00051509205
18576,0.002397067
18577,0.00063294097
18578,0.00034763716
18579,0.0013443616
18580,0.0006050252
18581,0.00046735397
18582,0.0004359389
18583,0.000344583
18584,0.0003314098
18585,0.0003624226
18586,0.0007310109
18587,0.00035805875
18588,0.0005939299
18589,0.00035770476
18590,0.00042001862
18591,0.0023554307
18592,0.0003215414
18593,0.0003293318
18594,0.0010800672
18595,0.00041980372
18596,0.00063462916
18597,0.00047293454
18598,0.00050188386
18599,0.00047575365
18600,0.00054973847
18601,0.0006475226
18602,0.0023104674
18603,0.00036191894
18604,0.0013766297
18605,0.00085921295
18606,0.00036569496
18607,0.0003552647
18608,0.002590294
18609,0.00040559174
18610,0.00035368366
18611,0.0048407377
18612,0.0003946948
18613,0.0003485553
18614,0.0003433224
18615,0.0007183604
18616,0.00038366875
18617,0.014858249
18618,0.009481793
18619,0.1021507
18620,0.0007052886
18621,0.00040068052
18622,0.00032887163
18623,0.00040327353
18624,0.00073099777
18625,0.00040972146
18626,0.00036652415
18627,0.0003705955
18628,0.0006444493
18629,0.0017488109
18630,0.00048409955
18631,0.00062134146
18632,0.059622742
18633,0.00035661485
18634,0.00032788422
18635,0.0003274134
18636,0.00057441957
18637,0.0005786453
18638,0.009638901
18639,0.0003323196
18640,0.0015988918
18641,0.00033194877
18642,0.00044151553
18643,0.147296
18644,0.000324435
18645,0.0004035097
18646,0.00039872862
18647,0.00037715293
18648,0.0004942529
18649,0.0005747485
18650,0.0041623255
18651,0.00033969694
18652,0.0004925968
18653,0.00039276603
18654,0.44305676
18655,0.0006205243
18656,0.00062827655
18657,0.0013265621
18658,0.00080124737
18659,0.0005204916
18660,0.0004053102
18661,0.00071008026
18662,0.000528901
18663,0.008532827
18664,0.00036797504
18665,0.00091546413
18666,0.004824352
18667,0.009441363
18668,0.00070648483
18669,0.00035337202
18670,0.00033358645
18671,0.0010359397
18672,0.00035281695
18673,0.0012866807
18674,0.00042577297
18675,0.046413314
18676,0.010328738
18677,0.00045299623
18678,0.0007688257
18679,0.00087722903
18680,0.013461119
18681,0.0010187195
18682,0.0020941328
18683,0.00065310585
18684,0.0057697343
18685,0.0005028639
18686,0.035097037
18687,0.0005784983
18688,0.00044063464
18689,0.00052271143
18690,0.0013495653
18691,0.0010896289
18692,0.0004854328
18693,0.0005345866
18694,0.0005151595
18695,0.00031359986
18696,0.0004714927
18697,0.00039418568
18698,0.00032863987
18699,0.00055389
18700,0.0005943695
18701,0.00044505866
18702,0.014496006
18703,0.00061143795
18704,0.0010481759
18705,0.00040393425
18706,0.031095337
18707,0.0011103175
18708,0.0003814055
18709,0.00048467462
18710,0.00042987493
18711,0.00047817215
18712,0.00039663297
18713,0.00038671235
18714,0.00037337324
18715,0.00048193042
18716,0.00032770218
18717,0.0012391054
18718,0.112148
18719,0.00033122208
18720,0.0005716012
18721,0.0014225398
18722,0.000326843
18723,0.00039450094
18724,0.0006694037
18725,0.00039580278
18726,0.00078612345
18727,0.0017341764
18728,0.00054544234
18729,0.0005275922
18730,0.0003817741
18731,0.00036768877
18732,0.00259203
18733,0.0022000903
18734,0.0005785875
18735,0.00044812253
18736,0.0015121645
18737,0.00082383293
18738,0.10512648
18739,0.0003820933
18740,0.00052529894
18741,0.00054712297
18742,0.0005388474
18743,0.0005305953
18744,0.0010858462
18745,0.0005183406
18746,0.00040943772
18747,0.005487987
18748,0.002013602
18749,0.0006861183
18750,0.0006771948
18751,0.0003220242
18752,0.0005573857
18753,0.1894433
18754,0.0008232005
18755,0.00039940054
18756,0.00041141897
18757,0.0005789696
18758,0.0012932534
18759,0.00041369986
18760,0.00037056408
18761,0.00082848733
18762,0.0006831183
18763,0.0004194922
18764,0.002650051
18765,0.00037222033
18766,0.0019834817
18767,0.078586
18768,0.00052471086
18769,0.2855131
18770,0.00042111106
18771,0.02668114
18772,0.14589933
18773,0.00044536535
18774,0.0005577921
18775,0.0005623327
18776,0.78458697
18777,0.00054790045
18778,0.000344936
18779,0.00035839903
18780,0.0006515506
18781,0.00038081728
18782,0.00074855395
18783,0.00038149804
18784,0.0005120682
18785,0.07974188
18786,0.00046657832
18787,0.00043290568
18788,0.00033036253
18789,0.0008301968
18790,0.0007541685
18791,0.0027288964
18792,0.17259791
18793,0.0017698299
18794,0.011845706
18795,0.0022893823
18796,0.00033385068
18797,0.8769862
18798,0.00044401217
18799,0.00042785503
18800,0.00064446585
18801,0.00031603812
18802,0.02774559
18803,0.0022550419
18804,0.0077038803
18805,0.0005326333
18806,0.0012938859
18807,0.00039151343
18808,0.057439663
18809,0.0003517772
18810,0.00047402023
18811,0.00047309714
18812,0.00038188393
18813,0.0005127072
18814,0.00057420414
18815,0.01216341
18816,0.0013537112
18817,0.00044645974
18818,0.00044529242
18819,0.00035327603
18820,0.00079870736
18821,0.00045489921
18822,0.0011725404
18823,0.18281329
18824,0.010372115
18825,0.0005310847
18826,0.74877906
18827,0.15310583
18828,0.0003549782
18829,0.0045636287
18830,0.0012951914
18831,0.0008583429
18832,0.00041244383
18833,0.00032151619
18834,0.0020961682
18835,0.00067314145
18836,0.0029206946
18837,0.11345285
18838,0.00045203316
18839,0.00046808677
18840,0.0004250159
18841,0.0004493685
18842,0.0005038572
18843,0.00040018713
18844,0.00038393275
18845,0.0005265343
18846,0.00044309054
18847,0.0003109118
18848,0.0005239903
18849,0.0015506052
18850,0.0043990547
18851,0.00045975967
18852,0.000793143
18853,0.0005524637
18854,0.09644627
18855,0.00056489446
18856,0.0063508814
18857,0.013393328
18858,0.00062330335
18859,0.38081604
18860,0.0004206521
18861,0.00033345522
18862,0.0005118194
18863,0.0003937364
18864,0.000519822
18865,0.05283221
18866,0.00040031513
18867,0.0005554052
18868,0.00037573054
18869,0.0009859024
18870,0.00045017022
18871,0.00042642193
18872,0.0007281151
18873,0.0027600033
18874,0.00054145424
18875,0.0042328397
18876,0.000583196
18877,0.0013892141
18878,0.00045215306
18879,0.00032697848
18880,0.0013497493
18881,0.0006461969
18882,0.26463252
18883,0.0005415285
18884,0.00039245602
18885,0.000600824
18886,0.00035608772
18887,0.08676582
18888,0.0006796579
18889,0.00035534194
18890,0.0018355442
18891,0.006366907
18892,0.00046327576
18893,0.0005253396
18894,0.013537307
18895,0.00035574634
18896,0.000561415
18897,0.000377255
18898,0.6015557
18899,0.00034825294
18900,0.0003603342
18901,0.002126832
18902,0.00043864426
18903,0.00055330445
18904,0.00035986924
18905,0.00041045077
18906,0.00035943283
18907,0.0010096041
18908,0.0022860519
18909,0.03435595
18910,0.0041651325
18911,0.00034196192
18912,0.0033718436
18913,0.00046889196
18914,0.0060919314
18915,0.00039052582
18916,0.0007785802
18917,0.00045053073
18918,0.00041119318
18919,0.022801852
18920,0.00040828338
18921,0.00084876304
18922,0.0016505407
18923,0.0069509284
18924,0.00039652077
18925,0.0013921193
18926,0.110697605
18927,0.028702
18928,0.0003709964
18929,0.00054313237
18930,0.0018785965
18931,0.0253456
18932,0.0022707586
18933,0.00046937302
18934,0.0021905329
18935,0.00037259265
18936,0.0003615499
18937,0.00763555
18938,0.00043018832
18939,0.0005224566
18940,0.0011465217
18941,0.00051223324
18942,0.0003512945
18943,0.00045348733
18944,0.0022901648
18945,0.00043272617
18946,0.004226854
18947,0.0021798075
18948,0.00036894903
18949,0.0003601402
18950,0.00063590624
18951,0.0013254934
18952,0.00040919497
18953,0.00097627705
18954,0.0006831455
18955,0.0012338554
18956,0.00070741714
18957,0.00050390617
18958,0.0005757946
18959,0.0006014831
18960,0.00041170424
18961,0.0005706176
18962,0.00034995493
18963,0.0021057383
18964,0.0005209615
18965,0.001962456
18966,0.00039117713
18967,0.0009415415
18968,0.110572495
18969,0.00048461658
18970,0.028558293
18971,0.0019392215
18972,0.0011849368
18973,0.00041397172
18974,0.0009571096
18975,0.000546792
18976,0.0008298723
18977,0.0008164545
18978,0.0003660105
18979,0.00079080777
18980,0.008365944
18981,0.16076963
18982,0.0033830232
18983,0.00052351266
18984,0.0003471388
18985,0.000682914
18986,0.00045284996
18987,0.0005518653
18988,0.0013041837
18989,0.0005093696
18990,0.00042509037
18991,0.0003839917
18992,0.00057707605
18993,0.0023391591
18994,0.00034324772
18995,0.00066642195
18996,0.00051829475
18997,0.000338205
18998,0.0012756152
18999,0.00041935025
19000,0.0005502544
19001,0.0004839572
19002,0.00039479617
19003,0.000386644
19004,0.0014436485
19005,0.055436097
19006,0.00053512846
19007,0.00031672438
19008,0.00044011278
19009,0.0057219216
19010,0.00054058136
19011,0.10242765
19012,0.00042897594
19013,0.0005532292
19014,0.00040555286
19015,0.00039344435
19016,0.00079303037
19017,0.00058144174
19018,0.00037682764
19019,0.000706979
19020,0.0015649084
19021,0.0004974254
19022,0.0005603534
19023,0.0006956249
19024,0.00044076602
19025,0.0006042124
19026,0.0038889728
19027,0.0011777473
19028,0.0003738852
19029,0.0005403453
19030,0.013138619
19031,0.0005770075
19032,0.00048183574
19033,0.07013362
19034,0.0005688138
19035,0.0010248893
19036,0.00036181347
19037,0.13280359
19038,0.00045766178
19039,0.00060263334
19040,0.07980454
19041,0.0026373744
19042,0.00035686622
19043,0.00050666806
19044,0.0021869396
19045,0.0015214444
19046,0.0014751514
19047,0.03661135
19048,0.0014027765
19049,0.00067627535
19050,0.00046484027
19051,0.0007061749
19052,0.00034991425
19053,0.0004310018
19054,0.00050189253
19055,0.0007701405
19056,0.0010093924
19057,0.00038618717
19058,0.001075145
19059,0.0005172478
19060,0.0004663524
19061,0.0005537338
19062,0.00039017416
19063,0.00036405708
19064,0.0006037975
19065,0.001337111
19066,0.007448477
19067,0.0005645569
19068,0.0007583924
19069,0.00062160287
19070,0.0012310686
19071,0.0019824957
19072,0.00042079546
19073,0.0005477726
19074,0.00066070555
19075,0.0005050489
19076,0.00888531
